"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"CCND3.9",5.95720558744328e-06,-1.58677967522359,0.055,0.255,0.205797624223816,"21","CCND3"
"NCOA7.15",6.08181836058744e-06,-7.98244156333396,0,0.159,0.210102497084854,"21","NCOA7"
"CHN1.11",6.5505371769535e-06,-7.91498670038267,0,0.158,0.226294857315036,"21","CHN1"
"LEPR.13",6.83266639711494e-06,-2.91128212211354,0.027,0.202,0.236041293354733,"21","LEPR"
"PRX.13",6.93531350172173e-06,1.61574930033865,0.2,0.085,0.239587340230479,"21","PRX"
"RASGRF2.13",6.95480343304045e-06,-1.68225778526204,0.055,0.253,0.240260639397815,"21","RASGRF2"
"PDE8A.8",6.9746726467519e-06,-1.83551094219843,0.055,0.248,0.240947041254691,"21","PDE8A"
"ACTN1.9",7.14079060101122e-06,-3.92873578793897,0.009,0.173,0.246685752102534,"21","ACTN1"
"NUAK1.16",7.26662243994898e-06,-8.03853154810145,0,0.156,0.251032738810477,"21","NUAK1"
"SIRPA.3",7.40846302086118e-06,2.61251184127593,0.073,0.016,0.25593276351867,"21","SIRPA"
"MTUS1.12",7.49751006893367e-06,-4.58680734871432,0.009,0.17,0.259008982841383,"21","MTUS1"
"BMP6.10",7.75154119263141e-06,-3.77738565624122,0.009,0.172,0.267784742040645,"21","BMP6"
"AL137139.2.14",8.0591519344321e-06,-8.14563249966298,0,0.155,0.278411462726891,"21","AL137139.2"
"MYRIP.20",8.17906554433847e-06,-8.07957055688095,0,0.155,0.282553998294717,"21","MYRIP"
"USP13.6",8.27724323818724e-06,1.98038301009001,0.182,0.076,0.285945644906416,"21","USP13"
"TSIX.15",8.37622089649972e-06,-2.23349062511193,0.045,0.227,0.28936492709048,"21","TSIX"
"HIPK3.16",8.42032063593444e-06,-1.47352920254691,0.082,0.287,0.290888396688991,"21","HIPK3"
"HNRNPH1.6",8.52068618330931e-06,-1.71462572870094,0.064,0.258,0.294355624888603,"21","HNRNPH1"
"TNIP1.2",8.60286008341823e-06,1.72675211885865,0.209,0.093,0.297194404441766,"21","TNIP1"
"ATP13A3.16",8.66247909811217e-06,-2.75861923057344,0.018,0.188,0.299254002923383,"21","ATP13A3"
"ATP8B1.13",8.82843796444069e-06,-1.084189713363,0.1,0.324,0.304987217919568,"21","ATP8B1"
"IGFBP7.14",8.86300612077779e-06,-1.82407048604622,0.055,0.245,0.30618140944839,"21","IGFBP7"
"PSME4.5",9.20114537211975e-06,1.51190768934125,0.309,0.182,0.317862768025249,"21","PSME4"
"DUSP1.9",9.29364149346506e-06,-3.52005923189198,0.018,0.183,0.321058139033244,"21","DUSP1"
"MEF2C.8",9.37672962453121e-06,-1.0346193641494,0.118,0.353,0.323928501609055,"21","MEF2C"
"SLCO3A1.9",9.41431015587882e-06,1.12756655988645,0.418,0.297,0.32522675864499,"21","SLCO3A1"
"BACE2.13",9.4784422010779e-06,-7.9520761429577,0,0.153,0.327442264278437,"21","BACE2"
"OGT.9",9.57527264440474e-06,-4.4586183984113,0.009,0.168,0.330787368773606,"21","OGT"
"SND1.10",9.59184849317303e-06,-2.78664036234254,0.018,0.186,0.331359998045156,"21","SND1"
"PER2",9.8755071054894e-06,2.11822285718614,0.1,0.028,0.341159268466237,"21","PER2"
"CDKN2B.3",1.023262551923e-05,3.01979343956708,0.064,0.013,0.353496281187319,"21","CDKN2B"
"BAIAP2L2.1",1.05021726865852e-05,4.18071033530141,0.027,0.003,0.362808057630773,"21","BAIAP2L2"
"AC091607.2",1.06229750723352e-05,4.3995958348387,0.027,0.003,0.366981296848891,"21","AC091607.2"
"PIP4K2A.11",1.08681680457669e-05,-1.20374611230344,0.1,0.317,0.375451733309064,"21","PIP4K2A"
"ARHGAP18.15",1.12593328739868e-05,-1.55846946511727,0.073,0.27,0.388964913464749,"21","ARHGAP18"
"KANSL1.2",1.14791141823381e-05,-1.10153413547876,0.1,0.32,0.396557478543051,"21","KANSL1"
"DIAPH1.4",1.15490788083431e-05,1.52640458225299,0.3,0.172,0.39897447651302,"21","DIAPH1"
"CHRM3.12",1.19807681946208e-05,1.53188280377307,0.236,0.114,0.413887618051369,"21","CHRM3"
"NDUFB9.3",1.2031701924034e-05,2.72749986122894,0.082,0.021,0.41564717466768,"21","NDUFB9"
"HIPK2.8",1.22390107867188e-05,1.07807020637029,0.427,0.3,0.422808866637987,"21","HIPK2"
"TCIM.8",1.23451290777414e-05,-7.91143744068085,0,0.15,0.426474829119655,"21","TCIM"
"LIMS1.6",1.36757603055252e-05,-7.74771550322303,0,0.148,0.472442815514674,"21","LIMS1"
"MTSS1.12",1.37132507590658e-05,1.63371501662851,0.245,0.125,0.473737960722686,"21","MTSS1"
"UBC.11",1.50109500379174e-05,-3.0139161377402,0.018,0.179,0.518568280009894,"21","UBC"
"EEPD1.8",1.58897428125878e-05,1.51507677279672,0.291,0.169,0.548927055203657,"21","EEPD1"
"PDZD2.12",1.60079925418099e-05,-3.75380845476079,0.009,0.163,0.553012110349365,"21","PDZD2"
"PTPN14.13",1.60099449093405e-05,-1.78275226406187,0.055,0.236,0.553079556838076,"21","PTPN14"
"PLEKHG6.4",1.62313318898594e-05,3.02130760484557,0.055,0.011,0.560727591467082,"21","PLEKHG6"
"EPC1.6",1.65405248961928e-05,-2.59632523590552,0.027,0.193,0.571408973063876,"21","EPC1"
"SLCO2A1.11",1.68709429622733e-05,-0.708295212488684,0.282,0.564,0.582823595574695,"21","SLCO2A1"
"LARP6.1",1.69183754894363e-05,3.40866996136346,0.036,0.005,0.584462199658067,"21","LARP6"
"AL139807.1.7",1.75754905101207e-05,0.925553598618522,0.473,0.359,0.607162895162631,"21","AL139807.1"
"AL022098.1.1",1.7947108270825e-05,4.80029730310073,0.018,0.001,0.620000802323921,"21","AL022098.1"
"GPR132.1",1.7947108270825e-05,4.64092437240378,0.018,0.001,0.620000802323921,"21","GPR132"
"ADAMTS6.8",1.82347603822695e-05,-2.2642159354555,0.018,0.18,0.629938032165883,"21","ADAMTS6"
"AATBC.1",1.83042331518876e-05,4.18277866337164,0.018,0.001,0.632338038465108,"21","AATBC"
"MPEG1.1",1.8521746820906e-05,3.88469799446687,0.018,0.001,0.639852265675019,"21","MPEG1"
"AC087883.2",1.8521746820906e-05,3.93781998713434,0.018,0.001,0.639852265675019,"21","AC087883.2"
"TMEM100.11",1.87752412706179e-05,-3.80513566795918,0.009,0.161,0.648609484934767,"21","TMEM100"
"CAMK1D.10",1.88071599525328e-05,-3.2543779926866,0.009,0.162,0.649712147720196,"21","CAMK1D"
"PARD3B.7",1.89177026031712e-05,1.0888039596105,0.409,0.293,0.653530954129151,"21","PARD3B"
"KIAA0355.9",1.9367551345278e-05,-1.38169564024502,0.082,0.277,0.669071428773975,"21","KIAA0355"
"MAOA.10",1.94454814295026e-05,-3.4399861344609,0.009,0.161,0.671763601463598,"21","MAOA"
"LIMCH1.17",1.97943007009275e-05,-4.42319105127939,0.009,0.158,0.683813912014241,"21","LIMCH1"
"CACHD1.15",1.99635768639553e-05,-7.86392114993176,0,0.143,0.689661726342198,"21","CACHD1"
"PML.4",2.01357511347805e-05,1.67679406332332,0.227,0.113,0.695609658702128,"21","PML"
"AC025569.1.13",2.05504730919559e-05,-7.76089959537598,0,0.143,0.709936643434707,"21","AC025569.1"
"FAM49A.5",2.07050500207962e-05,2.23573196604324,0.109,0.035,0.715276658018426,"21","FAM49A"
"PXN-AS1.1",2.14078953019638e-05,2.40461593315544,0.091,0.026,0.73955715110164,"21","PXN-AS1"
"SLC41A1.1",2.21785081238246e-05,2.79022333485495,0.064,0.014,0.766178741645644,"21","SLC41A1"
"AP002518.2.14",2.28694048397399e-05,1.16434041602642,0.364,0.236,0.790046459593656,"21","AP002518.2"
"KLF10.4",2.2888683756559e-05,2.15392927466837,0.118,0.04,0.790712469054087,"21","KLF10"
"APOLD1.3",2.39069385534366e-05,2.55179266833605,0.082,0.022,0.82588909926702,"21","APOLD1"
"FLNB.14",2.46493741882886e-05,-1.42604040358204,0.045,0.223,0.851537280708616,"21","FLNB"
"REV3L.7",2.57442448457024e-05,-1.15123214079862,0.109,0.318,0.889360682439634,"21","REV3L"
"ZMYM2.9",2.75339557015825e-05,-1.68419411354587,0.055,0.231,0.95118803366687,"21","ZMYM2"
"EPHA2.5",2.96693990101689e-05,2.55962756300929,0.1,0.031,1,"21","EPHA2"
"EPS8.16",2.99297494882404e-05,-4.43060637874287,0.009,0.153,1,"21","EPS8"
"PKP4.15",3.01909795351852e-05,-0.920992380718622,0.136,0.361,1,"21","PKP4"
"LRMDA.13",3.04777638665784e-05,-0.56345444926434,0.427,0.754,1,"21","LRMDA"
"CCSER1.16",3.1418528502589e-05,-2.97761309349905,0.018,0.169,1,"21","CCSER1"
"CYYR1.13",3.17742211201701e-05,-3.26140262464129,0.009,0.155,1,"21","CYYR1"
"MYOF.19",3.30097849632885e-05,-3.25549851203478,0.009,0.154,1,"21","MYOF"
"ATP1B3.13",3.34949978479134e-05,-3.98663125426431,0.009,0.152,1,"21","ATP1B3"
"KIF13A.9",3.42805967491215e-05,1.09811764015926,0.409,0.306,1,"21","KIF13A"
"AOPEP.7",3.50876079005154e-05,-1.5145936215744,0.082,0.266,1,"21","AOPEP"
"CDH13.19",3.58518740222667e-05,1.33633293168377,0.218,0.103,1,"21","CDH13"
"AC036108.1.1",3.83646845187482e-05,4.07271680506648,0.027,0.003,1,"21","AC036108.1"
"ATRX.5",3.85375562164086e-05,-1.00631285488453,0.136,0.348,1,"21","ATRX"
"PLD1.15",3.8703090998794e-05,-7.71179961512514,0,0.135,1,"21","PLD1"
"SHROOM4.7",3.88335948980929e-05,0.965250730885503,0.436,0.329,1,"21","SHROOM4"
"LDB2.15",3.88597137092397e-05,-0.536938528743219,0.545,0.828,1,"21","LDB2"
"CCR7.1",3.89561099994111e-05,3.74875240906122,0.027,0.003,1,"21","CCR7"
"CALD1.6",3.9163694711598e-05,0.854679575764115,0.5,0.413,1,"21","CALD1"
"BTNL9.13",3.95363137530923e-05,0.786475382036786,0.482,0.36,1,"21","BTNL9"
"C4orf51.2",3.95561823659071e-05,3.62694980322688,0.027,0.003,1,"21","C4orf51"
"FAM155A.14",4.01624911084431e-05,-2.80337905314683,0.018,0.167,1,"21","FAM155A"
"NAV2.13",4.40084993538894e-05,-7.74730571212984,0,0.133,1,"21","NAV2"
"PLXNA2.13",4.41980059774402e-05,0.844747258975546,0.482,0.367,1,"21","PLXNA2"
"ENPP2.19",4.4640227974237e-05,-7.98559193871359,0,0.133,1,"21","ENPP2"
"CHRM3-AS2.3",4.47039094779178e-05,2.73624567050241,0.073,0.019,1,"21","CHRM3-AS2"
"RNF145.12",4.4722181820812e-05,-2.64974657366499,0.018,0.166,1,"21","RNF145"
"ARHGEF7.7",4.49323738378192e-05,-1.58285649843983,0.055,0.226,1,"21","ARHGEF7"
"FAM120A.4",4.52816508662758e-05,-2.5802379995048,0.018,0.166,1,"21","FAM120A"
"EXPH5.10",4.56138162156717e-05,1.95014077160606,0.127,0.046,1,"21","EXPH5"
"BRWD1.8",4.65075237296564e-05,-1.28593541036526,0.064,0.243,1,"21","BRWD1"
"RAPGEF5.12",4.71508632163115e-05,0.648033814576468,0.564,0.505,1,"21","RAPGEF5"
"INPP5A.7",5.20678649926669e-05,1.31253226511284,0.309,0.191,1,"21","INPP5A"
"ECE1.10",5.2605436871257e-05,-0.987941414878916,0.082,0.275,1,"21","ECE1"
"ATXN1.10",5.43810642848627e-05,-2.64287582550141,0.027,0.175,1,"21","ATXN1"
"UBASH3B.7",5.48980730027027e-05,1.99713327864946,0.145,0.058,1,"21","UBASH3B"
"NR5A2.14",5.52530569505071e-05,-7.70499678387704,0,0.13,1,"21","NR5A2"
"IFI16.8",5.59904400461282e-05,-1.20178852176852,0.082,0.266,1,"21","IFI16"
"PVT1.15",5.60424614048576e-05,-7.64260027903972,0,0.13,1,"21","PVT1"
"LTBP1.14",5.64023058358965e-05,-2.64159729553707,0.018,0.163,1,"21","LTBP1"
"ARID5B.16",5.68429092676091e-05,-7.5829787030219,0,0.129,1,"21","ARID5B"
"CDH12.1",5.71153624859848e-05,4.5899985780832,0.018,0.002,1,"21","CDH12"
"ERVFRD-1.2",5.71153624859848e-05,5.01755710201091,0.018,0.002,1,"21","ERVFRD-1"
"ZNF638.7",5.74980082874245e-05,-0.973256425829232,0.145,0.356,1,"21","ZNF638"
"AL121820.3.1",5.75199905288097e-05,4.45540058957411,0.018,0.002,1,"21","AL121820.3"
"AF111167.1",5.75199905288097e-05,4.24591903631164,0.018,0.002,1,"21","AF111167.1"
"JAM2.9",5.76545518477459e-05,-7.62155231109983,0,0.129,1,"21","JAM2"
"TSPAN9.6",5.78428372602258e-05,-1.09835524850876,0.127,0.326,1,"21","TSPAN9"
"LINC01533.1",5.79273325520523e-05,4.05864554121823,0.018,0.002,1,"21","LINC01533"
"CDKL4.1",5.87502269238296e-05,3.69079914779692,0.018,0.002,1,"21","CDKL4"
"RNF19A.7",5.90718320851136e-05,1.23299399852537,0.355,0.238,1,"21","RNF19A"
"HIPK4.1",5.91658137132083e-05,3.49520526210648,0.018,0.002,1,"21","HIPK4"
"MTDH.4",5.99429599617924e-05,-3.77791527966346,0.009,0.145,1,"21","MTDH"
"RBM26.4",6.066236220419e-05,-1.78015995090823,0.036,0.193,1,"21","RBM26"
"AL355916.1.1",6.0966114363499e-05,2.54262782477107,0.073,0.019,1,"21","AL355916.1"
"SCAF11.3",6.49859746184251e-05,-1.72221646633362,0.055,0.217,1,"21","SCAF11"
"FAM32A",6.6274080167273e-05,4.20082504195705,0.027,0.003,1,"21","FAM32A"
"IGFBP4.10",6.64710468668646e-05,-4.2928485720564,0.009,0.142,1,"21","IGFBP4"
"HIVEP2.7",6.66090971528288e-05,1.21384391269878,0.345,0.226,1,"21","HIVEP2"
"TMEM88.2",6.72427969435046e-05,4.04405843299731,0.027,0.003,1,"21","TMEM88"
"AC093916.1.2",6.87210294669409e-05,3.40207406541826,0.027,0.003,1,"21","AC093916.1"
"ITGA5.9",6.88049463414845e-05,1.30632610251185,0.327,0.214,1,"21","ITGA5"
"NR4A1.14",6.89105346533009e-05,-2.01407511221672,0.036,0.189,1,"21","NR4A1"
"OSBPL10.8",6.9553394745259e-05,-3.48946677653568,0.009,0.144,1,"21","OSBPL10"
"RORA.16",6.99748177808001e-05,-1.75805406137498,0.036,0.192,1,"21","RORA"
"AL035071.2",7.16929871568605e-05,2.46739677353167,0.091,0.028,1,"21","AL035071.2"
"IL33.13",7.43636319027548e-05,-7.63635844518662,0,0.126,1,"21","IL33"
"UNC13B.9",7.64194125369332e-05,1.12393487444259,0.364,0.246,1,"21","UNC13B"
"TSPAN7.11",7.66768015425131e-05,-3.71103872122095,0.009,0.142,1,"21","TSPAN7"
"HIPK1.5",7.79448831256492e-05,2.06374117937855,0.145,0.06,1,"21","HIPK1"
"SNED1.7",7.96579997188883e-05,-2.39695665548967,0.027,0.171,1,"21","SNED1"
"ZNF423.10",8.0264456845117e-05,-1.58562563506211,0.045,0.203,1,"21","ZNF423"
"ARID4A.5",8.32339028124136e-05,-7.51097766150857,0,0.124,1,"21","ARID4A"
"AC087286.2.5",8.33669428117671e-05,1.5759908117942,0.245,0.136,1,"21","AC087286.2"
"C1orf21.12",8.43484922032893e-05,-4.31313261832857,0.009,0.139,1,"21","C1orf21"
"ASRGL1.13",8.4413101265695e-05,-7.61102690040161,0,0.124,1,"21","ASRGL1"
"ARHGAP5.9",8.56086626570774e-05,-7.55174767750963,0,0.124,1,"21","ARHGAP5"
"LRRC1.18",8.6820809471861e-05,-7.77808396144341,0,0.124,1,"21","LRRC1"
"TRIP10.3",8.68538601089463e-05,1.97853077624282,0.145,0.06,1,"21","TRIP10"
"FNBP1.8",9.02628704458035e-05,-1.34048473746884,0.082,0.256,1,"21","FNBP1"
"PCAT1.9",9.32364921449833e-05,-2.96674097366499,0.018,0.154,1,"21","PCAT1"
"LRRC8C.10",9.44548222219771e-05,-7.4744747230823,0,0.123,1,"21","LRRC8C"
"AKAP9.6",9.71952507815641e-05,-1.1554281918224,0.064,0.235,1,"21","AKAP9"
"PPP1CB.10",9.75163734651007e-05,-2.26481701338453,0.027,0.169,1,"21","PPP1CB"
"TANC2.14",9.98083624464571e-05,-4.008902668147,0.009,0.138,1,"21","TANC2"
"MAP4K3.5",0.000102780205137326,-1.66622683502088,0.036,0.187,1,"21","MAP4K3"
"SETBP1.13",0.00010288681573024,-1.70557232942224,0.055,0.212,1,"21","SETBP1"
"USP3.7",0.000105013448995026,-1.9664227243876,0.027,0.171,1,"21","USP3"
"PTPRE.12",0.000105163683605585,-1.50117452952388,0.045,0.2,1,"21","PTPRE"
"AC083870.1.3",0.000106249034080871,1.55150343826664,0.245,0.14,1,"21","AC083870.1"
"MLLT3.6",0.000108767489084903,-3.34514939919645,0.009,0.138,1,"21","MLLT3"
"TMEM64.2",0.000110833228883122,2.52877886821697,0.073,0.02,1,"21","TMEM64"
"KCNMB4.10",0.000113070685096594,-2.32008089460104,0.018,0.154,1,"21","KCNMB4"
"MGAT5.8",0.000114590606055872,1.27244058077433,0.318,0.207,1,"21","MGAT5"
"STK4.12",0.000115498472678779,-1.36149922732999,0.036,0.187,1,"21","STK4"
"C22orf34.10",0.000115859777724593,-1.57919019301428,0.064,0.223,1,"21","C22orf34"
"BNC2.14",0.000119836514709148,-7.50413906849116,0,0.119,1,"21","BNC2"
"CD93.9",0.000121048534419145,-2.31264235989655,0.018,0.153,1,"21","CD93"
"FSTL4.10",0.000121593542870923,2.02378460600249,0.1,0.034,1,"21","FSTL4"
"AP002498.1",0.000126851285105262,2.31945405083061,0.064,0.016,1,"21","AP002498.1"
"PITPNC1.8",0.000127725305755648,-0.607147563800579,0.227,0.464,1,"21","PITPNC1"
"FAT4.8",0.000133802012191495,-1.34296670238206,0.055,0.213,1,"21","FAT4"
"FEZ2.7",0.000136344657406907,-3.28603673795078,0.009,0.135,1,"21","FEZ2"
"MTHFD1L.10",0.000139527596972546,-2.37030002405167,0.027,0.164,1,"21","MTHFD1L"
"LSM14A.5",0.00013988163004113,-1.73804395755847,0.036,0.182,1,"21","LSM14A"
"IL32.6",0.000141002396978835,1.99860092607488,0.109,0.039,1,"21","IL32"
"GRM8.8",0.000143961400718886,2.14738342091112,0.091,0.029,1,"21","GRM8"
"MPRIP-AS1.1",0.000144114016364014,3.26495498585329,0.045,0.009,1,"21","MPRIP-AS1"
"MEF2A.13",0.000144329876933375,0.538336247918127,0.609,0.584,1,"21","MEF2A"
"EPB41L4A.10",0.000146169893316013,-0.751490552935616,0.218,0.446,1,"21","EPB41L4A"
"RANGRF.2",0.00014781705084987,4.56370882884181,0.018,0.002,1,"21","RANGRF"
"ARR3",0.00014781705084987,4.80862315477092,0.018,0.002,1,"21","ARR3"
"SLC2A3.17",0.000148130912134459,-1.34405783511189,0.082,0.245,1,"21","SLC2A3"
"LEAP2.1",0.00014828976846593,4.33335427957989,0.018,0.002,1,"21","LEAP2"
"RABIF.1",0.000148763909166258,4.38794888221732,0.018,0.002,1,"21","RABIF"
"LMTK3.2",0.000149716475772188,4.04166938202992,0.018,0.002,1,"21","LMTK3"
"ATP10B",0.000150194909679554,3.99564065079664,0.018,0.002,1,"21","ATP10B"
"AC130469.1",0.000150194909679554,4.16389623236523,0.018,0.002,1,"21","AC130469.1"
"ENG.9",0.000150886966477247,-0.993615397923479,0.109,0.291,1,"21","ENG"
"ANKRD28.9",0.00015243299504406,-3.40696315374201,0.009,0.133,1,"21","ANKRD28"
"SOX5.18",0.000153993386686942,-7.63525313738575,0,0.116,1,"21","SOX5"
"DICER1.5",0.000155800077008827,-2.02370771279455,0.036,0.177,1,"21","DICER1"
"GIMAP8.7",0.000156620538661297,-4.16827878609323,0.009,0.131,1,"21","GIMAP8"
"HSP90AB1.13",0.000160314355288834,-3.04252443940763,0.009,0.133,1,"21","HSP90AB1"
"TPM1.7",0.000161401475241713,-2.14842150621807,0.027,0.164,1,"21","TPM1"
"POSTN.13",0.000167373506791319,-7.71092749592442,0,0.115,1,"21","POSTN"
"MYO10.11",0.00016771521696776,-1.41371000264668,0.082,0.243,1,"21","MYO10"
"FOSL2.11",0.000171613436050252,-1.70969611206382,0.027,0.165,1,"21","FOSL2"
"EVL.7",0.000172081870096509,-7.33515943376957,0,0.114,1,"21","EVL"
"FOXP1.11",0.000176946478740565,-0.583177096083109,0.336,0.607,1,"21","FOXP1"
"PIGQ.2",0.00017873237743766,3.59098882874231,0.027,0.004,1,"21","PIGQ"
"DISC1.11",0.000179257036461357,-1.3062141630302,0.055,0.21,1,"21","DISC1"
"TSPYL5.1",0.000179515436020847,3.3953343917661,0.027,0.004,1,"21","TSPYL5"
"MBNL1.10",0.00018173235314557,-0.608551502282103,0.309,0.565,1,"21","MBNL1"
"NCOA1.5",0.000182406460104759,-0.890476880726255,0.136,0.326,1,"21","NCOA1"
"TXNRD1.12",0.000186999793082675,-7.42174573816598,0,0.113,1,"21","TXNRD1"
"ENAH.6",0.000187506027339127,-3.74313380580839,0.009,0.129,1,"21","ENAH"
"PCDH17.9",0.000187987412049765,-0.855925170056668,0.118,0.307,1,"21","PCDH17"
"ZMYM4.6",0.000189113988630642,-1.60695447031443,0.036,0.177,1,"21","ZMYM4"
"FBN1.16",0.000192248719554067,-7.35753579444144,0,0.113,1,"21","FBN1"
"PDS5A.6",0.000192479436630174,-1.55245026974688,0.055,0.204,1,"21","PDS5A"
"KDM4C.2",0.000201192929705335,-1.72014736083198,0.045,0.189,1,"21","KDM4C"
"CMTM8.11",0.000209293137698015,1.05148626912158,0.364,0.263,1,"21","CMTM8"
"PHACTR2.6",0.000216097637881306,-1.187210496501,0.091,0.255,1,"21","PHACTR2"
"ERBIN.7",0.000216806997642838,-0.74572518260804,0.127,0.317,1,"21","ERBIN"
"GFOD1.11",0.000234914248737232,-1.06666879861224,0.082,0.246,1,"21","GFOD1"
"NEK7.3",0.000238067601659421,-1.4601856568784,0.055,0.202,1,"21","NEK7"
"F8.12",0.000238555094462403,-2.41147349670059,0.027,0.156,1,"21","F8"
"ZDHHC20.9",0.000241254169497146,-2.6870068922858,0.018,0.141,1,"21","ZDHHC20"
"SH3BP5.10",0.000243955487991196,-1.09106293630471,0.1,0.267,1,"21","SH3BP5"
"EPHA4.8",0.000246476376290338,-7.35357027747021,0,0.11,1,"21","EPHA4"
"GPBP1L1.5",0.000247086836593238,-2.45662578644562,0.027,0.155,1,"21","GPBP1L1"
"MAP3K3.5",0.000249341964428098,-1.45031251896126,0.045,0.188,1,"21","MAP3K3"
"ACACA.7",0.000249893693692396,-7.2602569407028,0,0.109,1,"21","ACACA"
"CUX1.3",0.000259031896882985,-0.911423975799388,0.1,0.273,1,"21","CUX1"
"CDK13.3",0.000259455506177323,-0.9246519318858,0.073,0.232,1,"21","CDK13"
"MRTFB.14",0.000259845825927529,-0.613771155545771,0.2,0.433,1,"21","MRTFB"
"RAI14.12",0.000260455684317485,0.910475140351837,0.409,0.312,1,"21","RAI14"
"CR381653.1.2",0.000260669236771878,3.13867392998139,0.045,0.01,1,"21","CR381653.1"
"SNAP23.6",0.000261818346286437,-3.73134748375476,0.009,0.125,1,"21","SNAP23"
"DOT1L.5",0.000263181004628168,2.09014810189827,0.127,0.053,1,"21","DOT1L"
"ABR.8",0.000263332638646082,-1.43828507004015,0.064,0.211,1,"21","ABR"
"AL133268.4.16",0.000264033820034353,-7.32579115380236,0,0.109,1,"21","AL133268.4"
"AHCTF1.10",0.000264839242147357,-2.09031117554723,0.027,0.156,1,"21","AHCTF1"
"KHDRBS3.6",0.000265068687012581,2.13826087509911,0.091,0.031,1,"21","KHDRBS3"
"FNIP2.10",0.000266754366292019,-1.10823260817673,0.082,0.245,1,"21","FNIP2"
"RASA2.7",0.000267395514838266,-1.3866533317021,0.045,0.189,1,"21","RASA2"
"FARS2.4",0.000281745993474073,-1.76220727634555,0.045,0.184,1,"21","FARS2"
"RANBP2.10",0.000282816467487429,-7.25787903522717,0,0.108,1,"21","RANBP2"
"ANXA1.9",0.000287910674767978,1.3647203410799,0.218,0.117,1,"21","ANXA1"
"EGFR.12",0.000289524329818398,1.08581617831883,0.336,0.229,1,"21","EGFR"
"TLE1.6",0.000289961885712678,1.61723231609866,0.191,0.098,1,"21","TLE1"
"BIRC6.5",0.000289970294761928,-0.671247048906157,0.173,0.383,1,"21","BIRC6"
"SPATA13.9",0.000291032023082896,1.01320293145218,0.373,0.272,1,"21","SPATA13"
"MAN1A1.7",0.000291265846979154,-2.23440670727398,0.018,0.141,1,"21","MAN1A1"
"NEDD4L.14",0.00029473447943399,1.0484002737179,0.355,0.253,1,"21","NEDD4L"
"PTGES3.8",0.000297582842485452,-2.32209576523413,0.027,0.154,1,"21","PTGES3"
"CPSF6.3",0.000301217255537758,-3.72418119531402,0.009,0.123,1,"21","CPSF6"
"TCF7L1.10",0.000302564651335563,-2.78049426593187,0.018,0.138,1,"21","TCF7L1"
"HSPH1.13",0.000304028703942105,-2.67314351535161,0.018,0.139,1,"21","HSPH1"
"ANKRD11.4",0.000304178697333094,-0.702999772212927,0.191,0.399,1,"21","ANKRD11"
"KIF13B.6",0.000305670866933319,-2.17967901221493,0.018,0.14,1,"21","KIF13B"
"C4orf19.5",0.000308345825282229,2.58850769478082,0.082,0.027,1,"21","C4orf19"
"GPHN.4",0.000309619487870764,-0.820988662572685,0.136,0.322,1,"21","GPHN"
"SKAP2.7",0.000311813606694035,-0.817841183609188,0.1,0.275,1,"21","SKAP2"
"CUL4B.2",0.000317284786326317,2.01573955688103,0.118,0.047,1,"21","CUL4B"
"HSPB1.13",0.00031825842645732,-2.89376842388593,0.009,0.124,1,"21","HSPB1"
"GSN.7",0.000318781309180897,-2.01234189623918,0.027,0.153,1,"21","GSN"
